year_value,site_id,depth_to_gw_ft,depth_to_gw_m,latitude,longitude,data_source,region,pct_cultivated,bbox_side,open_et_version,scaled_annual_et_avg,mean_et,mean_precip,et_precip_ratio,precip_variation_x,precip_variation_y
2012,USGS.345519091505401,101.6125,30.97149,34.92182,-91.8482,USGS,Eastern Arkansas,5.87695133149679,1,2.0,845.19,919.9690476190476,1416.8706,0.649296445326911,1.7351260460437044,1.7351260460437044
2013,USGS.345519091505401,102.862,31.3523376,34.92182,-91.8482,USGS,Eastern Arkansas,1.10192837465565,1,2.0,931.031,919.9690476190476,1416.8706,0.649296445326911,1.7351260460437044,1.7351260460437044
2014,USGS.345519091505401,103.47,31.537656,34.92182,-91.8482,USGS,Eastern Arkansas,0.550964187327824,1,2.0,889.489,919.9690476190476,1416.8706,0.649296445326911,1.7351260460437044,1.7351260460437044
2015,USGS.345519091505401,103.19,31.452312,34.92182,-91.8482,USGS,Eastern Arkansas,3.03030303030303,1,2.0,948.557,919.9690476190476,1416.8706,0.649296445326911,1.7351260460437044,1.7351260460437044
2016,USGS.345519091505401,103.63,31.586424,34.92182,-91.8482,USGS,Eastern Arkansas,2.47933884297521,1,2.0,963.034,919.9690476190476,1416.8706,0.649296445326911,1.7351260460437044,1.7351260460437044
2017,USGS.345519091505401,104.92,31.979616,34.92182,-91.8482,USGS,Eastern Arkansas,4.04040404040404,1,2.0,915.423,919.9690476190476,1416.8706,0.649296445326911,1.7351260460437044,1.7351260460437044
2018,USGS.345519091505401,104.53,31.860744,34.92182,-91.8482,USGS,Eastern Arkansas,4.31588613406795,1,2.0,874.752,919.9690476190476,1416.8706,0.649296445326911,1.7351260460437044,1.7351260460437044
2019,USGS.345519091505401,105.7333333,32.22751999,34.92182,-91.8482,USGS,Eastern Arkansas,4.04040404040404,1,2.0,897.776,919.9690476190476,1416.8706,0.649296445326911,1.7351260460437044,1.7351260460437044
2020,USGS.345519091505401,105.9766667,32.30168801,34.92182,-91.8482,USGS,Eastern Arkansas,3.9485766758494,1,2.1,895.809,919.9690476190476,1416.8706,0.649296445326911,1.7351260460437044,1.7351260460437044
2000,USGS.350029090265801,20.88,6.364224,35.0071,-90.4491,USGS,Eastern Arkansas,,1,2.0,863.175,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2001,USGS.350029090265801,28.9,8.80872,35.0071,-90.4491,USGS,Eastern Arkansas,,1,2.0,890.576,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2002,USGS.350029090265801,29.175,8.89254,35.0071,-90.4491,USGS,Eastern Arkansas,,1,2.0,755.126,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2003,USGS.350029090265801,26.9,8.19912,35.0071,-90.4491,USGS,Eastern Arkansas,,1,2.0,754.924,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2004,USGS.350029090265801,28.38,8.650224,35.0071,-90.4491,USGS,Eastern Arkansas,,1,2.0,686.351,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2005,USGS.350029090265801,26.575,8.10006,35.0071,-90.4491,USGS,Eastern Arkansas,,1,2.0,888.544,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2006,USGS.350029090265801,27.69,8.439912,35.0071,-90.4491,USGS,Eastern Arkansas,,1,2.0,917.633,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2007,USGS.350029090265801,28.1,8.56488,35.0071,-90.4491,USGS,Eastern Arkansas,,1,2.0,886.255,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2008,USGS.350029090265801,28.38,8.650224,35.0071,-90.4491,USGS,Eastern Arkansas,74.1046831955923,1,2.0,892.088,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2009,USGS.350029090265801,27.2,8.29056,35.0071,-90.4491,USGS,Eastern Arkansas,74.8393021120294,1,2.0,781.727,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2010,USGS.350029090265801,25.16,7.668768,35.0071,-90.4491,USGS,Eastern Arkansas,73.3700642791552,1,2.0,841.065,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2011,USGS.350029090265801,26.15,7.97052,35.0071,-90.4491,USGS,Eastern Arkansas,72.2681359044995,1,2.0,981.495,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2012,USGS.350029090265801,24.99,7.616952,35.0071,-90.4491,USGS,Eastern Arkansas,75.6657483930211,1,2.0,892.419,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2013,USGS.350029090265801,26.7,8.13816,35.0071,-90.4491,USGS,Eastern Arkansas,74.0128558310377,1,2.0,827.871,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2014,USGS.350029090265801,26.19,7.982712,35.0071,-90.4491,USGS,Eastern Arkansas,74.5638200183655,1,2.0,865.609,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2015,USGS.350029090265801,26.15,7.97052,35.0071,-90.4491,USGS,Eastern Arkansas,75.0229568411387,1,2.0,758.013,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2016,USGS.350029090265801,28.9,8.80872,35.0071,-90.4491,USGS,Eastern Arkansas,75.4820936639118,1,2.0,870.029,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2017,USGS.350029090265801,26.63,8.116824,35.0071,-90.4491,USGS,Eastern Arkansas,74.5638200183655,1,2.0,833.314,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2018,USGS.350029090265801,23.75,7.239,35.0071,-90.4491,USGS,Eastern Arkansas,74.7474747474748,1,2.0,885.657,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2019,USGS.350029090265801,22.14,6.748272,35.0071,-90.4491,USGS,Eastern Arkansas,75.7575757575758,1,2.0,900.35,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2020,USGS.350029090265801,20.58,6.272784,35.0071,-90.4491,USGS,Eastern Arkansas,54.178145087236,1,2.1,781.682,845.4239523809523,1402.9304,0.602612888262863,1.71763147496406,1.71763147496406
2000,USGS.373644113411501,197.39,60.164472,37.6122,-113.6883,USGS,Western Utah,,1,2.0,979.702,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2001,USGS.373644113411501,204.0,62.1792,37.6122,-113.6883,USGS,Western Utah,,1,2.0,1090.968,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2002,USGS.373644113411501,209.41,63.828168,37.6122,-113.6883,USGS,Western Utah,,1,2.0,1151.808,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2003,USGS.373644113411501,216.38,65.952624,37.6122,-113.6883,USGS,Western Utah,,1,2.0,1033.448,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2004,USGS.373644113411501,221.9,67.63512,37.6122,-113.6883,USGS,Western Utah,,1,2.0,1108.227,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2005,USGS.373644113411501,227.21,69.253608,37.6122,-113.6883,USGS,Western Utah,,1,2.0,1135.773,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2006,USGS.373644113411501,217.97,66.437256,37.6122,-113.6883,USGS,Western Utah,,1,2.0,1073.45,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2007,USGS.373644113411501,221.56,67.531488,37.6122,-113.6883,USGS,Western Utah,,1,2.0,1165.193,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2008,USGS.373644113411501,226.02,68.890896,37.6122,-113.6883,USGS,Western Utah,85.1239669421488,1,2.0,907.367,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2009,USGS.373644113411501,229.97,70.094856,37.6122,-113.6883,USGS,Western Utah,86.4095500459137,1,2.0,1023.848,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2010,USGS.373644113411501,233.82,71.268336,37.6122,-113.6883,USGS,Western Utah,43.8934802571166,1,2.0,1095.639,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2011,USGS.373644113411501,235.92,71.908416,37.6122,-113.6883,USGS,Western Utah,15.4269972451791,1,2.0,1089.282,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2012,USGS.373644113411501,234.7,71.53656,37.6122,-113.6883,USGS,Western Utah,12.3048668503214,1,2.0,1193.316,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2013,USGS.373644113411501,238.11,72.575928,37.6122,-113.6883,USGS,Western Utah,19.9265381083563,1,2.0,987.749,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2014,USGS.373644113411501,241.65,73.65492,37.6122,-113.6883,USGS,Western Utah,23.3241505968779,1,2.0,1179.698,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2015,USGS.373644113411501,246.9,75.25512,37.6122,-113.6883,USGS,Western Utah,17.6308539944904,1,2.0,1060.347,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2016,USGS.373644113411501,251.1,76.53528,37.6122,-113.6883,USGS,Western Utah,21.3039485766759,1,2.0,1114.635,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2017,USGS.373644113411501,273.94,83.496912,37.6122,-113.6883,USGS,Western Utah,30.6703397612489,1,2.0,1065.457,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2018,USGS.373644113411501,284.41,86.688168,37.6122,-113.6883,USGS,Western Utah,20.5693296602388,1,2.0,1102.042,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2019,USGS.373644113411501,264.29,80.555592,37.6122,-113.6883,USGS,Western Utah,88.1542699724518,1,2.0,1070.487,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2020,USGS.373644113411501,265.69,80.982312,37.6122,-113.6883,USGS,Western Utah,86.1340679522498,1,2.1,1098.832,1082.250857142857,361.29434,2.9954824396890096,1.6561903330819985,1.6561903330819983
2000,USGS.381901113014102,62.53,19.059144,38.31691,-113.0288,USGS,Western Utah,,1,2.0,1082.29,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2001,USGS.381901113014102,66.41,20.241768,38.31691,-113.0288,USGS,Western Utah,,1,2.0,1111.54,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2002,USGS.381901113014102,69.94,21.317712,38.31691,-113.0288,USGS,Western Utah,,1,2.0,1071.401,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2003,USGS.381901113014102,74.86,22.817328,38.31691,-113.0288,USGS,Western Utah,,1,2.0,1096.534,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2004,USGS.381901113014102,77.25,23.5458,38.31691,-113.0288,USGS,Western Utah,,1,2.0,868.574,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2005,USGS.381901113014102,78.64,23.969472,38.31691,-113.0288,USGS,Western Utah,,1,2.0,860.521,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2006,USGS.381901113014102,75.23,22.930104,38.31691,-113.0288,USGS,Western Utah,,1,2.0,974.326,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2007,USGS.381901113014102,79.35,24.18588,38.31691,-113.0288,USGS,Western Utah,,1,2.0,1038.277,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2008,USGS.381901113014102,80.3,24.47544,38.31691,-113.0288,USGS,Western Utah,85.3994490358127,1,2.0,992.553,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2009,USGS.381901113014102,83.9,25.57272,38.31691,-113.0288,USGS,Western Utah,82.1854912764004,1,2.0,983.383,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2010,USGS.381901113014102,85.05,25.92324,38.31691,-113.0288,USGS,Western Utah,85.3994490358127,1,2.0,1019.104,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2011,USGS.381901113014102,86.72,26.432256,38.31691,-113.0288,USGS,Western Utah,84.4811753902663,1,2.0,1066.363,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2012,USGS.381901113014102,82.8,25.23744,38.31691,-113.0288,USGS,Western Utah,71.1662075298439,1,2.0,1121.609,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2013,USGS.381901113014102,84.7,25.81656,38.31691,-113.0288,USGS,Western Utah,84.5730027548209,1,2.0,967.747,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2014,USGS.381901113014102,87.25,26.5938,38.31691,-113.0288,USGS,Western Utah,89.7153351698806,1,2.0,1078.082,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2015,USGS.381901113014102,88.78,27.060144,38.31691,-113.0288,USGS,Western Utah,91.5518824609734,1,2.0,1022.808,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2016,USGS.381901113014102,91.34,27.840432,38.31691,-113.0288,USGS,Western Utah,91.2764003673095,1,2.0,996.684,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2017,USGS.381901113014102,93.3,28.43784,38.31691,-113.0288,USGS,Western Utah,91.4600550964187,1,2.0,1041.306,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2018,USGS.381901113014102,95.23,29.026104,38.31691,-113.0288,USGS,Western Utah,89.5316804407714,1,2.0,1128.6,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2019,USGS.381901113014102,98.09,29.897832,38.31691,-113.0288,USGS,Western Utah,90.4499540863177,1,2.0,1034.991,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2020,USGS.381901113014102,95.52,29.114496,38.31691,-113.0288,USGS,Western Utah,90.9090909090909,1,2.1,1131.04,1032.7491904761905,269.6783,3.829559649634536,1.600398355648616,1.600398355648616
2000,USGS.383921112175901,78.21,23.838408,38.65806,-112.1672,USGS,Western Utah,,1,2.0,476.728,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2001,USGS.383921112175901,80.92,24.664416,38.65806,-112.1672,USGS,Western Utah,,1,2.0,526.509,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2002,USGS.383921112175901,81.32,24.786336,38.65806,-112.1672,USGS,Western Utah,,1,2.0,472.006,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2003,USGS.383921112175901,83.69,25.508712,38.65806,-112.1672,USGS,Western Utah,,1,2.0,519.455,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2004,USGS.383921112175901,84.07,25.624536,38.65806,-112.1672,USGS,Western Utah,,1,2.0,540.911,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2005,USGS.383921112175901,84.72,25.822656,38.65806,-112.1672,USGS,Western Utah,,1,2.0,573.322,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2006,USGS.383921112175901,79.63,24.271224,38.65806,-112.1672,USGS,Western Utah,,1,2.0,551.374,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2007,USGS.383921112175901,80.25,24.4602,38.65806,-112.1672,USGS,Western Utah,,1,2.0,527.366,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2008,USGS.383921112175901,82.33,25.094184,38.65806,-112.1672,USGS,Western Utah,40.4040404040404,1,2.0,507.133,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2009,USGS.383921112175901,82.8,25.23744,38.65806,-112.1672,USGS,Western Utah,43.9853076216713,1,2.0,559.459,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2010,USGS.383921112175901,83.15,25.34412,38.65806,-112.1672,USGS,Western Utah,42.0569329660239,1,2.0,561.951,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2011,USGS.383921112175901,82.71,25.210008,38.65806,-112.1672,USGS,Western Utah,38.7511478420569,1,2.0,617.308,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2012,USGS.383921112175901,78.77,24.009096,38.65806,-112.1672,USGS,Western Utah,41.4141414141414,1,2.0,559.808,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2013,USGS.383921112175901,81.08,24.713184,38.65806,-112.1672,USGS,Western Utah,42.9752066115703,1,2.0,502.363,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2014,USGS.383921112175901,83.25,25.3746,38.65806,-112.1672,USGS,Western Utah,39.5775941230487,1,2.0,502.625,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2015,USGS.383921112175901,84.05,25.61844,38.65806,-112.1672,USGS,Western Utah,44.1689623507805,1,2.0,480.339,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2016,USGS.383921112175901,85.22,25.975056,38.65806,-112.1672,USGS,Western Utah,44.3526170798898,1,2.0,480.565,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2017,USGS.383921112175901,85.31,26.002488,38.65806,-112.1672,USGS,Western Utah,39.0266299357208,1,2.0,494.785,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2018,USGS.383921112175901,84.85,25.86228,38.65806,-112.1672,USGS,Western Utah,40.3122130394858,1,2.0,370.05,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2019,USGS.383921112175901,86.37,26.325576,38.65806,-112.1672,USGS,Western Utah,43.3425160697888,1,2.0,439.088,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2020,USGS.383921112175901,82.94,25.280112,38.65806,-112.1672,USGS,Western Utah,44.2607897153352,1,2.1,334.313,504.6408571428572,297.61594,1.6956110060896683,1.4326725465582455,1.4326725465582455
2000,USGS.390819111530701,21.53,6.562344,39.13857,-111.886,USGS,Western Utah,,1,2.0,1071.139,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2001,USGS.390819111530701,22.86,6.967728,39.13857,-111.886,USGS,Western Utah,,1,2.0,1049.334,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2002,USGS.390819111530701,23.29,7.098792,39.13857,-111.886,USGS,Western Utah,,1,2.0,1064.02,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2003,USGS.390819111530701,24.8,7.55904,39.13857,-111.886,USGS,Western Utah,,1,2.0,1059.779,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2004,USGS.390819111530701,25.18,7.674864,39.13857,-111.886,USGS,Western Utah,,1,2.0,1030.242,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2005,USGS.390819111530701,25.63,7.812024,39.13857,-111.886,USGS,Western Utah,,1,2.0,987.271,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2006,USGS.390819111530701,24.27,7.397496,39.13857,-111.886,USGS,Western Utah,,1,2.0,964.636,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2007,USGS.390819111530701,24.14,7.357872,39.13857,-111.886,USGS,Western Utah,,1,2.0,1052.531,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2008,USGS.390819111530701,24.33,7.415784,39.13857,-111.886,USGS,Western Utah,96.7860422405877,1,2.0,931.373,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2009,USGS.390819111530701,24.84,7.571232,39.13857,-111.886,USGS,Western Utah,95.7759412304867,1,2.0,992.015,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2010,USGS.390819111530701,24.68,7.522464,39.13857,-111.886,USGS,Western Utah,97.7043158861341,1,2.0,984.043,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2011,USGS.390819111530701,24.44,7.449312,39.13857,-111.886,USGS,Western Utah,96.2350780532599,1,2.0,963.211,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2012,USGS.390819111530701,22.32,6.803136,39.13857,-111.886,USGS,Western Utah,98.989898989899,1,2.0,989.043,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2013,USGS.390819111530701,23.35,7.11708,39.13857,-111.886,USGS,Western Utah,87.8787878787879,1,2.0,903.506,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2014,USGS.390819111530701,24.08,7.339584,39.13857,-111.886,USGS,Western Utah,97.7043158861341,1,2.0,959.327,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2015,USGS.390819111530701,24.38,7.431024,39.13857,-111.886,USGS,Western Utah,98.8980716253444,1,2.0,975.838,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2016,USGS.390819111530701,25.35,7.72668,39.13857,-111.886,USGS,Western Utah,98.7144168962351,1,2.0,1059.017,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2017,USGS.390819111530701,25.5,7.7724,39.13857,-111.886,USGS,Western Utah,99.1735537190083,1,2.0,980.862,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2018,USGS.390819111530701,25.69,7.830312,39.13857,-111.886,USGS,Western Utah,99.2653810835629,1,2.0,952.739,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2019,USGS.390819111530701,26.34,8.028432,39.13857,-111.886,USGS,Western Utah,97.5206611570248,1,2.0,988.469,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2020,USGS.390819111530701,25.09,7.647432,39.13857,-111.886,USGS,Western Utah,98.1634527089072,1,2.1,1134.639,1004.4301904761904,295.1719,3.40286514976736,1.4453779308258023,1.4453779308258023
2000,USGS.392601112412201,12.47,3.800856,39.43356,-112.6902,USGS,Western Utah,,1,2.0,510.568,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2001,USGS.392601112412201,14.04,4.279392,39.43356,-112.6902,USGS,Western Utah,,1,2.0,444.739,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2002,USGS.392601112412201,17.49,5.330952,39.43356,-112.6902,USGS,Western Utah,,1,2.0,391.713,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2003,USGS.392601112412201,22.65,6.90372,39.43356,-112.6902,USGS,Western Utah,,1,2.0,474.425,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2004,USGS.392601112412201,24.04,7.327392,39.43356,-112.6902,USGS,Western Utah,,1,2.0,406.224,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2005,USGS.392601112412201,25.25,7.6962,39.43356,-112.6902,USGS,Western Utah,,1,2.0,442.998,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2006,USGS.392601112412201,24.35,7.42188,39.43356,-112.6902,USGS,Western Utah,,1,2.0,385.173,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2007,USGS.392601112412201,21.05,6.41604,39.43356,-112.6902,USGS,Western Utah,,1,2.0,418.435,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2008,USGS.392601112412201,25.59,7.799832,39.43356,-112.6902,USGS,Western Utah,34.5270890725436,1,2.0,432.956,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2009,USGS.392601112412201,25.31,7.714488,39.43356,-112.6902,USGS,Western Utah,39.8530762167126,1,2.0,485.391,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2010,USGS.392601112412201,25.43,7.751064,39.43356,-112.6902,USGS,Western Utah,33.8842975206612,1,2.0,494.206,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2011,USGS.392601112412201,24.49,7.464552,39.43356,-112.6902,USGS,Western Utah,36.3636363636364,1,2.0,624.868,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2012,USGS.392601112412201,21.63,6.592824,39.43356,-112.6902,USGS,Western Utah,43.801652892562,1,2.0,518.321,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2013,USGS.392601112412201,22.76,6.937248,39.43356,-112.6902,USGS,Western Utah,35.1698806244261,1,2.0,492.086,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2014,USGS.392601112412201,23.94,7.296912,39.43356,-112.6902,USGS,Western Utah,29.10927456382,1,2.0,445.808,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2015,USGS.392601112412201,26.34,8.028432,39.43356,-112.6902,USGS,Western Utah,33.2415059687787,1,2.0,508.001,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2016,USGS.392601112412201,28.09,8.561832,39.43356,-112.6902,USGS,Western Utah,30.2112029384757,1,2.0,477.206,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2017,USGS.392601112412201,30.14,9.186672,39.43356,-112.6902,USGS,Western Utah,36.5472910927456,1,2.0,624.529,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2018,USGS.392601112412201,30.17,9.195816,39.43356,-112.6902,USGS,Western Utah,25.6198347107438,1,2.0,465.065,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2019,USGS.392601112412201,31.8,9.69264,39.43356,-112.6902,USGS,Western Utah,36.2718089990817,1,2.0,661.245,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2020,USGS.392601112412201,31.53,9.610344,39.43356,-112.6902,USGS,Western Utah,42.4242424242424,1,2.1,630.59,492.12128571428576,235.4459,2.090167082306894,1.3838775126236698,1.3838775126236698
2000,USGS.400932101404101,66.285,20.203668,40.15888,-101.6785,USGS,Central Nebraska,,1,2.0,691.491,687.165619047619,522.64514,1.3147842854559209,1.6867208726529146,1.6867208726529146
2001,USGS.400932101404101,68.915,21.005292,40.15888,-101.6785,USGS,Central Nebraska,,1,2.0,704.18,687.165619047619,522.64514,1.3147842854559209,1.6867208726529146,1.6867208726529146
2002,USGS.400932101404101,80.88,24.652224,40.15888,-101.6785,USGS,Central Nebraska,,1,2.0,685.716,687.165619047619,522.64514,1.3147842854559209,1.6867208726529146,1.6867208726529146
2003,USGS.400932101404101,84.02,25.609296,40.15888,-101.6785,USGS,Central Nebraska,,1,2.0,689.694,687.165619047619,522.64514,1.3147842854559209,1.6867208726529146,1.6867208726529146
2004,USGS.400932101404101,86.67,26.417016,40.15888,-101.6785,USGS,Central Nebraska,,1,2.0,679.988,687.165619047619,522.64514,1.3147842854559209,1.6867208726529146,1.6867208726529146
